2021-09-23 05:37:08,b'RT @seungdduk: CONFIRMATION THAT #STRAYKIDS IS ALSO PERFORMING DOMINO ON MUSIC BANK! https://t.co/tnrShXwoke'
2021-09-23 05:37:08,b'RT @DudespostingWs: Incredible \nhttps://t.co/7z1D8XCvYl'
2021-09-23 05:37:08,b'\xf0\x9d\x93\x98 \xf0\x9d\x93\xb5\xf0\x9d\x93\xb8\xf0\x9d\x93\xbf\xf0\x9d\x93\xae \xf0\x9d\x94\x82\xf0\x9d\x93\xb8\xf0\x9d\x93\xbe  3000 https://t.co/1aWfjAzybv'
2021-09-23 05:37:08,b'RT @92keery: first day of fall and stranger things news in 3 days https://t.co/j37vNr74CK'
2021-09-23 05:37:08,b'RT @GregGFoos: Cuteness! \xf0\x9f\x90\x88\xf0\x9f\xa6\x88\n#nature #cats #sharks #wtpBLUE'
2021-09-23 05:37:08,"b'RT @bremeokid: No growth comes when things are ""nyweeeee!!"" we go through the hard stuff. Always Keep your head up...'"
2021-09-23 05:37:08,"b'@mason4922 Star Trek 2, the wrath of Khan.\nDiff color, but design stands very close to the dress uniforms in that movie.'"
2021-09-23 05:37:08,b'@VagabondOfKanto It\xe2\x80\x99s going to be Master Hand\xe2\x80\xa6'
2021-09-23 05:37:08,b'@BestSummerEver4 @CMOH_Alberta @JustinTrudeau @jkenney No political party has saved anyone from anything'
2021-09-23 05:37:08,"b'september movie club \xf0\x9f\x91\xa7\xf0\x9f\x8f\xbc\xf0\x9f\xaa\x90\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbd Zenon: Girl of the 21st Century, zetus lupetus! Whew I haven\xe2\x80\x99t seen this movie in ages,\xe2\x80\xa6 https://t.co/9dVNiwRoL0'"
2021-09-23 05:37:08,"b'thinking the same, its good for him tho https://t.co/m18doX39g6'"
2021-09-23 05:37:08,b'RT @dariojossue300: when i felt that cold breeze this morning https://t.co/wgXNONnoJg'
2021-09-23 05:37:08,b'RT @RoArquette: Im sad to hear you have left too Willie Garson .rest in  peace and power. you were so funny and kind on the Polaroid commer\xe2\x80\xa6'
2021-09-23 05:37:08,b'RT @BTS_twt: Welcome Generation\xf0\x9f\xa4\xa9\xf0\x9f\x98\x9c https://t.co/TgIv8Q3K3b'
2021-09-23 05:37:08,b'@_tabomthais @shttrddrms @VantesMcFlurry @BTSJK124 Oh damn It must then be really tough getting people to do the ri\xe2\x80\xa6 https://t.co/ju2ZfSGfFT'
2021-09-23 05:37:08,b'Twitter always has me cracking up at night \xf0\x9f\xa4\xa3it be the most random shit'
2021-09-23 05:37:08,b'RT @Wiyaala: Goofing around! \xf0\x9f\x98\x82\xf0\x9f\x8c\x8d\xf0\x9f\xa6\x81\xf0\x9f\x8c\x8d\xe2\x9c\x8c\xf0\x9f\x8f\xbe#Roarrrrr \xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbe\xf0\x9f\x98\x83\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbe https://t.co/6zciHunzLb'
2021-09-23 05:37:08,b'RT @jizzkitt: crying and throwing up https://t.co/1vhTo54go9'
2021-09-23 05:37:08,"b'@cfromhertz @POTUS Fine, but I am paying my share. I just want it to be lower, closer to theirs.'"
2021-09-23 05:37:08,"b""RT @Miss_Presidente: Money is only evil when you don't have it.\xf0\x9f\x98\x82"""
2021-09-23 05:37:08,"b'@StadiaMania Is Xcloud an option for you? The FM is coming to the plattform, so you can enjoy it there if you like.'"
2021-09-23 05:37:08,b'Handsome\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c @chloeeeandDIYUE https://t.co/AWSPMRCOv1'
2021-09-23 05:37:08,"b'RT @DubeyJi__: 1M Views for #DilKoKaraarAaya in last 24 Hrs \xe2\x9d\xa4\xef\xb8\x8f\nCurrent View Count : 150,410,340\n\n#SidharthShukla #SidHearts\n\n150M OF DIL KO\xe2\x80\xa6'"
2021-09-23 05:37:08,b'RT @imskytrash: who parked their cats https://t.co/BokKu7fvtu'
2021-09-23 05:37:08,b'RT @PunnagaiAlagan3: Eagerly waiting for the #ValimaiGlimpse #valimai\n#AjithKumar #ValimaiPongal'
2021-09-23 05:37:08,"b'@MysticHeretica Good morning, Ananya.'"
2021-09-23 05:37:08,b'RT @mchooyah: Honest question: What is the leftist media getting out of all this nonsense? They\xe2\x80\x99re blatantly lying and half of the country\xe2\x80\xa6'
2021-09-23 05:37:08,"b'@JeffJean @sgcorinthians Even better idea than :) I would cash out %8, convert it to #BTC deposit to\xe2\x80\xa6 https://t.co/uehVPq2MBs'"
2021-09-23 05:37:08,b'RT @IcyJaime: Being called funny is a top 5 compliment.'
2021-09-23 05:37:08,"b'RT @YuckyTom: ur in her dms, i bought a mansion across the bay from her home where i stare at a green light emanating from her dock every n\xe2\x80\xa6'"
2021-09-23 05:37:08,"b'RT @bruisemma: Love me a good ole ""Street fighter challenges MMA fighter"" Video. https://t.co/OnqwqWdtJe'"
